invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,revenue,year,month,day,day_of_week,hour
576538,23367,SET 12 COLOUR PENCILS SPACEBOY ,24,2011-11-15 12:42:00,0.65,14725,United Kingdom,15.600000000000001,2011,11,15,Tuesday,12
581129,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8,2011-12-07 12:48:00,4.25,15498,United Kingdom,34.0,2011,12,7,Wednesday,12
536863,22383,LUNCH BAG SUKI  DESIGN ,1,2010-12-03 11:19:00,1.65,17967,United Kingdom,1.65,2010,12,3,Friday,11
542894,84406B,CREAM CUPID HEARTS COAT HANGER,8,2011-02-01 13:45:00,3.25,12775,Netherlands,26.0,2011,2,1,Tuesday,13
560896,22789,T-LIGHT HOLDER SWEETHEART HANGING,8,2011-07-21 17:26:00,1.95,15623,United Kingdom,15.6,2011,7,21,Thursday,17
550988,85099B,JUMBO BAG RED RETROSPOT,10,2011-04-21 18:10:00,2.08,14231,United Kingdom,20.8,2011,4,21,Thursday,18
539288,22492,MINI PAINT SET VINTAGE ,10,2010-12-16 16:28:00,0.55,17857,United Kingdom,5.5,2010,12,16,Thursday,16
556330,23208,LUNCH BAG VINTAGE LEAF DESIGN,2,2011-06-10 11:29:00,1.65,17797,United Kingdom,3.3,2011,6,10,Friday,11
557960,21328,BALLOONS  WRITING SET ,1,2011-06-23 19:46:00,1.65,15453,United Kingdom,1.65,2011,6,23,Thursday,19
561036,23293,SET OF 12 FAIRY CAKE BAKING CASES,4,2011-07-24 11:54:00,0.83,13137,United Kingdom,3.32,2011,7,24,Sunday,11
574067,21820,GLITTER HEART GARLAND WITH BELLS ,24,2011-11-02 14:50:00,3.39,14088,United Kingdom,81.36,2011,11,2,Wednesday,14
577540,48184,DOORMAT ENGLISH ROSE ,1,2011-11-20 14:28:00,8.25,14984,United Kingdom,8.25,2011,11,20,Sunday,14
567280,20724,RED RETROSPOT CHARLOTTE BAG,100,2011-09-19 11:46:00,0.72,14646,Netherlands,72.0,2011,9,19,Monday,11
572037,21507,ELEPHANT BIRTHDAY CARD ,12,2011-10-20 12:07:00,0.42,17365,United Kingdom,5.04,2011,10,20,Thursday,12
547383,22564,ALPHABET STENCIL CRAFT,12,2011-03-22 15:42:00,1.25,12613,Germany,15.0,2011,3,22,Tuesday,15
566364,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4,2011-09-12 12:32:00,4.15,15253,United Kingdom,16.6,2011,9,12,Monday,12
567204,23239,SET OF 4 KNICK KNACK TINS POPPIES,6,2011-09-19 10:43:00,4.15,15365,United Kingdom,24.900000000000002,2011,9,19,Monday,10
540827,84378,SET OF 3 HEART COOKIE CUTTERS,5,2011-01-11 14:15:00,1.25,17569,United Kingdom,6.25,2011,1,11,Tuesday,14
562031,21871,SAVE THE PLANET MUG,1,2011-08-01 17:37:00,1.25,16984,United Kingdom,1.25,2011,8,1,Monday,17
581579,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-12-09 12:19:00,0.83,17581,United Kingdom,6.64,2011,12,9,Friday,12
538191,71459,HANGING JAM JAR T-LIGHT HOLDER,144,2010-12-10 10:49:00,0.72,15061,United Kingdom,103.67999999999999,2010,12,10,Friday,10
579011,85099B,JUMBO BAG RED RETROSPOT,20,2011-11-28 09:40:00,2.08,15078,United Kingdom,41.6,2011,11,28,Monday,9
568657,21733,RED HANGING HEART T-LIGHT HOLDER,1,2011-09-28 12:22:00,2.95,16460,United Kingdom,2.95,2011,9,28,Wednesday,12
538508,22075,6 RIBBONS ELEGANT CHRISTMAS ,2,2010-12-12 13:32:00,1.65,15998,United Kingdom,3.3,2010,12,12,Sunday,13
555841,90102,WHITE FRANGIPANI HAIR CLIP,10,2011-06-07 12:47:00,0.85,14583,United Kingdom,8.5,2011,6,7,Tuesday,12
577794,23321,SMALL WHITE HEART OF WICKER,4,2011-11-21 16:48:00,1.65,14030,United Kingdom,6.6,2011,11,21,Monday,16
565865,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-09-07 15:07:00,8.5,12637,France,17.0,2011,9,7,Wednesday,15
570693,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,2,2011-10-11 16:50:00,2.95,16161,United Kingdom,5.9,2011,10,11,Tuesday,16
581399,22029,SPACEBOY BIRTHDAY CARD,12,2011-12-08 13:27:00,0.42,17528,United Kingdom,5.04,2011,12,8,Thursday,13
562688,22993,SET OF 4 PANTRY JELLY MOULDS,4,2011-08-08 13:53:00,1.25,13869,United Kingdom,5.0,2011,8,8,Monday,13
573874,22947,WOODEN ADVENT CALENDAR RED,6,2011-11-01 12:45:00,7.95,13868,United Kingdom,47.7,2011,11,1,Tuesday,12
577319,23334,IVORY WICKER HEART SMALL,3,2011-11-18 13:43:00,0.63,17301,United Kingdom,1.8900000000000001,2011,11,18,Friday,13
573320,22666,RECIPE BOX PANTRY YELLOW DESIGN,24,2011-10-30 10:29:00,2.55,15513,United Kingdom,61.199999999999996,2011,10,30,Sunday,10
560051,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-07-14 15:22:00,1.25,15306,United Kingdom,15.0,2011,7,14,Thursday,15
573364,23293,SET OF 12 FAIRY CAKE BAKING CASES,1,2011-10-30 13:09:00,0.83,14710,United Kingdom,0.83,2011,10,30,Sunday,13
560295,22970,LONDON BUS COFFEE MUG,24,2011-07-18 10:21:00,2.55,16681,United Kingdom,61.199999999999996,2011,7,18,Monday,10
547194,20727,LUNCH BAG  BLACK SKULL.,2,2011-03-21 12:42:00,1.65,12637,France,3.3,2011,3,21,Monday,12
566495,21479,WHITE SKULL HOT WATER BOTTLE ,2,2011-09-13 11:14:00,4.25,15529,United Kingdom,8.5,2011,9,13,Tuesday,11
564141,22381,TOY TIDY PINK POLKADOT,1,2011-08-23 11:47:00,2.1,17841,United Kingdom,2.1,2011,8,23,Tuesday,11
544801,22860,EASTER TIN CHICKS PINK DAISY,6,2011-02-23 13:48:00,1.65,16145,United Kingdom,9.899999999999999,2011,2,23,Wednesday,13
557057,23290,SPACEBOY CHILDRENS BOWL,40,2011-06-16 14:46:00,1.25,16843,United Kingdom,50.0,2011,6,16,Thursday,14
568517,85130C,BEADED CRYSTAL HEART BLUE  LARGE,2,2011-09-27 12:52:00,0.79,14456,United Kingdom,1.58,2011,9,27,Tuesday,12
563034,23203,JUMBO BAG VINTAGE DOILY ,10,2011-08-11 14:53:00,2.08,17644,United Kingdom,20.8,2011,8,11,Thursday,14
578805,23294,SET OF 6 SNACK LOAF BAKING CASES,8,2011-11-25 12:57:00,0.83,16401,United Kingdom,6.64,2011,11,25,Friday,12
572243,22801,ANTIQUE GLASS PEDESTAL BOWL,1,2011-10-21 15:43:00,3.75,17361,United Kingdom,3.75,2011,10,21,Friday,15
555645,22659,LUNCH BOX I LOVE LONDON,4,2011-06-06 13:31:00,1.95,18016,United Kingdom,7.8,2011,6,6,Monday,13
571239,21314,SMALL GLASS HEART TRINKET POT,8,2011-10-14 14:54:00,2.1,12744,Singapore,16.8,2011,10,14,Friday,14
573347,22867,HAND WARMER BIRD DESIGN,2,2011-10-30 12:26:00,2.1,13137,United Kingdom,4.2,2011,10,30,Sunday,12
552532,22457,NATURAL SLATE HEART CHALKBOARD ,12,2011-05-10 09:39:00,2.95,15615,United Kingdom,35.400000000000006,2011,5,10,Tuesday,9
566434,22548,HEADS AND TAILS SPORTING FUN,6,2011-09-12 15:01:00,1.25,17090,United Kingdom,7.5,2011,9,12,Monday,15
562037,22491,PACK OF 12 COLOURED PENCILS,12,2011-08-02 09:34:00,0.85,13023,United Kingdom,10.2,2011,8,2,Tuesday,9
568152,85150,LADIES & GENTLEMEN METAL SIGN,1,2011-09-25 11:40:00,2.55,16480,United Kingdom,2.55,2011,9,25,Sunday,11
540276,22628,PICNIC BOXES SET OF 3 RETROSPOT ,4,2011-01-06 12:16:00,4.95,14680,United Kingdom,19.8,2011,1,6,Thursday,12
570697,21813,GARLAND WITH STARS AND BELLS,6,2011-10-12 09:10:00,4.95,15281,United Kingdom,29.700000000000003,2011,10,12,Wednesday,9
577597,23174,REGENCY SUGAR BOWL GREEN,4,2011-11-21 08:19:00,4.15,16366,United Kingdom,16.6,2011,11,21,Monday,8
555836,21936,RED RETROSPOT PICNIC BAG,5,2011-06-07 12:36:00,2.95,13098,United Kingdom,14.75,2011,6,7,Tuesday,12
571565,84988,SET OF 72 PINK HEART PAPER DOILIES,12,2011-10-18 10:18:00,1.45,12720,Germany,17.4,2011,10,18,Tuesday,10
547871,22077,6 RIBBONS RUSTIC CHARM,7,2011-03-27 14:28:00,1.65,16931,United Kingdom,11.549999999999999,2011,3,27,Sunday,14
575512,23485,BOTANICAL GARDENS WALL CLOCK ,2,2011-11-10 10:36:00,25.0,14121,United Kingdom,50.0,2011,11,10,Thursday,10
563214,23200,JUMBO BAG PEARS,5,2011-08-14 12:56:00,2.08,16370,United Kingdom,10.4,2011,8,14,Sunday,12
579539,23174,REGENCY SUGAR BOWL GREEN,4,2011-11-30 10:06:00,4.15,14911,EIRE,16.6,2011,11,30,Wednesday,10
545523,22625,RED KITCHEN SCALES,1,2011-03-03 12:41:00,8.5,14524,United Kingdom,8.5,2011,3,3,Thursday,12
580028,46000M,POLYESTER FILLER PAD 45x45cm,2,2011-12-01 12:11:00,1.55,13890,United Kingdom,3.1,2011,12,1,Thursday,12
545574,22940,FELTCRAFT CHRISTMAS FAIRY,1,2011-03-03 18:16:00,4.25,13959,United Kingdom,4.25,2011,3,3,Thursday,18
551534,22386,JUMBO BAG PINK POLKADOT,100,2011-05-01 14:59:00,1.79,14655,United Kingdom,179.0,2011,5,1,Sunday,14
580615,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-12-05 12:05:00,2.95,16873,United Kingdom,17.700000000000003,2011,12,5,Monday,12
579472,23251,VINTAGE RED ENAMEL TRIM MUG ,1,2011-11-29 15:09:00,1.25,13521,United Kingdom,1.25,2011,11,29,Tuesday,15
578011,22585,PACK OF 6 BIRDY GIFT TAGS,24,2011-11-22 12:52:00,1.25,15150,United Kingdom,30.0,2011,11,22,Tuesday,12
559109,23092,LARGE ANTIQUE WHITE PHOTO FRAME,1,2011-07-06 11:52:00,7.9,15021,United Kingdom,7.9,2011,7,6,Wednesday,11
561258,79321,CHILLI LIGHTS,24,2011-07-26 12:03:00,4.95,15513,United Kingdom,118.80000000000001,2011,7,26,Tuesday,12
571735,22457,NATURAL SLATE HEART CHALKBOARD ,48,2011-10-19 10:03:00,2.55,14229,United Kingdom,122.39999999999999,2011,10,19,Wednesday,10
538069,22071,SMALL WHITE RETROSPOT MUG IN BOX ,2,2010-12-09 14:08:00,3.75,16795,United Kingdom,7.5,2010,12,9,Thursday,14
563076,22601,CHRISTMAS RETROSPOT ANGEL WOOD,144,2011-08-11 16:12:00,0.72,14646,Netherlands,103.67999999999999,2011,8,11,Thursday,16
563476,22607,WOODEN ROUNDERS GARDEN SET ,2,2011-08-16 15:22:00,9.95,17682,United Kingdom,19.9,2011,8,16,Tuesday,15
569234,23403,LETTER HOLDER HOME SWEET HOME,2,2011-10-02 15:33:00,3.75,17841,United Kingdom,7.5,2011,10,2,Sunday,15
551033,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,24,2011-04-26 11:32:00,3.39,15039,United Kingdom,81.36,2011,4,26,Tuesday,11
543188,22726,ALARM CLOCK BAKELIKE GREEN,8,2011-02-04 11:45:00,3.75,12567,France,30.0,2011,2,4,Friday,11
570448,22082,RIBBON REEL STRIPES DESIGN ,5,2011-10-10 14:55:00,1.65,13224,United Kingdom,8.25,2011,10,10,Monday,14
553879,22896,PEG BAG APPLES DESIGN,6,2011-05-19 15:15:00,2.55,15791,United Kingdom,15.299999999999999,2011,5,19,Thursday,15
573245,21232,STRAWBERRY CERAMIC TRINKET POT,1,2011-10-28 12:08:00,1.25,17841,United Kingdom,1.25,2011,10,28,Friday,12
543332,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-02-07 12:24:00,1.25,13955,United Kingdom,15.0,2011,2,7,Monday,12
541111,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-01-13 15:13:00,2.95,15687,United Kingdom,17.700000000000003,2011,1,13,Thursday,15
557750,22089,PAPER BUNTING VINTAGE PAISLEY,6,2011-06-22 12:50:00,2.95,16841,United Kingdom,17.700000000000003,2011,6,22,Wednesday,12
546679,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2011-03-15 16:47:00,0.85,13121,United Kingdom,10.2,2011,3,15,Tuesday,16
564630,21801,CHRISTMAS TREE DECORATION WITH BELL,36,2011-08-26 11:53:00,0.42,13644,United Kingdom,15.12,2011,8,26,Friday,11
556484,21746,SMALL RED RETROSPOT WINDMILL,10,2011-06-12 13:17:00,1.25,16938,United Kingdom,12.5,2011,6,12,Sunday,13
547651,84763,ZINC FINISH 15CM PLANTER POTS,8,2011-03-24 12:11:00,1.25,16904,United Kingdom,10.0,2011,3,24,Thursday,12
565145,21915,RED  HARMONICA IN BOX ,720,2011-09-01 13:50:00,1.06,12415,Australia,763.2,2011,9,1,Thursday,13
564328,23202,JUMBO BAG VINTAGE LEAF,10,2011-08-24 13:42:00,2.08,12662,Germany,20.8,2011,8,24,Wednesday,13
555558,23200,JUMBO BAG PEARS,2,2011-06-05 14:06:00,2.08,14159,United Kingdom,4.16,2011,6,5,Sunday,14
547873,22863,SOAP DISH BROCANTE,4,2011-03-27 15:33:00,2.95,13240,United Kingdom,11.8,2011,3,27,Sunday,15
552949,21621,VINTAGE UNION JACK BUNTING,10,2011-05-12 12:01:00,8.5,16033,United Kingdom,85.0,2011,5,12,Thursday,12
566773,22175,PINK OWL SOFT TOY,6,2011-09-15 09:43:00,2.95,12444,Norway,17.700000000000003,2011,9,15,Thursday,9
569015,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-09-30 09:20:00,2.95,13575,United Kingdom,17.700000000000003,2011,9,30,Friday,9
578707,22906,12 MESSAGE CARDS WITH ENVELOPES,3,2011-11-25 11:20:00,1.65,17870,United Kingdom,4.949999999999999,2011,11,25,Friday,11
566219,22714,CARD BIRTHDAY COWBOY,12,2011-09-09 15:51:00,0.42,17426,United Kingdom,5.04,2011,9,9,Friday,15
569524,23511,EMBROIDERED RIBBON REEL EMILY ,1,2011-10-04 14:42:00,2.08,14506,United Kingdom,2.08,2011,10,4,Tuesday,14
566979,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-09-16 09:54:00,2.95,13141,United Kingdom,17.700000000000003,2011,9,16,Friday,9
550033,20674,GREEN POLKADOT BOWL,4,2011-04-14 11:45:00,1.25,15005,United Kingdom,5.0,2011,4,14,Thursday,11
556471,22602,RETROSPOT WOODEN HEART DECORATION,24,2011-06-12 11:47:00,0.85,16466,United Kingdom,20.4,2011,6,12,Sunday,11
575886,21245,GREEN POLKADOT PLATE ,8,2011-11-11 13:57:00,1.69,12517,Germany,13.52,2011,11,11,Friday,13
572308,23321,SMALL WHITE HEART OF WICKER,3,2011-10-23 15:27:00,1.65,12748,United Kingdom,4.949999999999999,2011,10,23,Sunday,15
578032,23108,SET OF 10 LED DOLLY LIGHTS,2,2011-11-22 13:41:00,6.25,16633,United Kingdom,12.5,2011,11,22,Tuesday,13
543273,21121,SET/10 RED POLKADOT PARTY CANDLES,5,2011-02-06 11:29:00,1.25,16456,United Kingdom,6.25,2011,2,6,Sunday,11
544685,20728,LUNCH BAG CARS BLUE,10,2011-02-22 17:13:00,1.65,13285,United Kingdom,16.5,2011,2,22,Tuesday,17
580160,22898,CHILDRENS APRON APPLES DESIGN,8,2011-12-02 10:47:00,1.95,12700,France,15.6,2011,12,2,Friday,10
580136,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,2011-12-01 19:42:00,1.25,17841,United Kingdom,15.0,2011,12,1,Thursday,19
537764,22960,JAM MAKING SET WITH JARS,1,2010-12-08 12:06:00,4.25,16893,United Kingdom,4.25,2010,12,8,Wednesday,12
538507,22338,STAR DECORATION PAINTED ZINC ,24,2010-12-12 13:26:00,0.65,15547,United Kingdom,15.600000000000001,2010,12,12,Sunday,13
551276,22956,36 FOIL HEART CAKE CASES,2,2011-04-27 13:06:00,2.1,16016,United Kingdom,4.2,2011,4,27,Wednesday,13
539259,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2010-12-16 14:32:00,4.95,13050,United Kingdom,14.850000000000001,2010,12,16,Thursday,14
552322,21181,PLEASE ONE PERSON METAL SIGN,12,2011-05-09 09:16:00,2.1,17049,United Kingdom,25.200000000000003,2011,5,9,Monday,9
580607,22144,CHRISTMAS CRAFT LITTLE FRIENDS,18,2011-12-05 11:39:00,2.1,15290,United Kingdom,37.800000000000004,2011,12,5,Monday,11
577557,21137,BLACK RECORD COVER FRAME,12,2011-11-20 15:36:00,3.75,15426,United Kingdom,45.0,2011,11,20,Sunday,15
551717,23182,TOILET SIGN OCCUPIED OR VACANT,3,2011-05-03 15:59:00,0.83,13263,United Kingdom,2.4899999999999998,2011,5,3,Tuesday,15
564419,15039,SANDALWOOD FAN,20,2011-08-25 11:09:00,0.85,16093,United Kingdom,17.0,2011,8,25,Thursday,11
548451,22721,SET OF 3 CAKE TINS SKETCHBOOK,1,2011-03-31 11:25:00,4.95,17365,United Kingdom,4.95,2011,3,31,Thursday,11
570832,47590A,BLUE HAPPY BIRTHDAY BUNTING,6,2011-10-12 13:28:00,5.45,13058,United Kingdom,32.7,2011,10,12,Wednesday,13
568149,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,6,2011-09-25 11:38:00,4.95,14285,United Kingdom,29.700000000000003,2011,9,25,Sunday,11
540414,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-01-07 10:32:00,4.95,12481,Germany,14.850000000000001,2011,1,7,Friday,10
576689,23571,TRADITIONAL NAUGHTS & CROSSES,15,2011-11-16 12:18:00,1.65,16657,United Kingdom,24.75,2011,11,16,Wednesday,12
536523,22969,HOMEMADE JAM SCENTED CANDLES,12,2010-12-01 12:50:00,1.45,12868,United Kingdom,17.4,2010,12,1,Wednesday,12
537372,48185,DOORMAT FAIRY CAKE,1,2010-12-06 12:52:00,7.95,16919,United Kingdom,7.95,2010,12,6,Monday,12
554556,23172,REGENCY TEA PLATE PINK,12,2011-05-25 10:11:00,1.65,13098,United Kingdom,19.799999999999997,2011,5,25,Wednesday,10
573117,22816,CARD MOTORBIKE SANTA,12,2011-10-27 16:11:00,0.42,16688,United Kingdom,5.04,2011,10,27,Thursday,16
558684,15056BL,EDWARDIAN PARASOL BLACK,3,2011-07-01 11:29:00,5.95,14016,EIRE,17.85,2011,7,1,Friday,11
558684,23081,GREEN METAL BOX ARMY SUPPLIES,4,2011-07-01 11:29:00,8.25,14016,EIRE,33.0,2011,7,1,Friday,11
570287,22222,CAKE PLATE LOVEBIRD WHITE,3,2011-10-10 11:37:00,4.95,17425,United Kingdom,14.850000000000001,2011,10,10,Monday,11
547380,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,2,2011-03-22 15:20:00,1.25,16809,United Kingdom,2.5,2011,3,22,Tuesday,15
570256,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-10-10 09:53:00,2.95,15152,United Kingdom,17.700000000000003,2011,10,10,Monday,9
558237,21877,HOME SWEET HOME MUG,6,2011-06-27 15:04:00,1.25,12867,United Kingdom,7.5,2011,6,27,Monday,15
556912,22385,JUMBO BAG SPACEBOY DESIGN,2,2011-06-15 13:26:00,2.08,15005,United Kingdom,4.16,2011,6,15,Wednesday,13
571270,21801,CHRISTMAS TREE DECORATION WITH BELL,12,2011-10-16 12:09:00,0.42,12940,United Kingdom,5.04,2011,10,16,Sunday,12
538156,20972,PINK CREAM FELT CRAFT TRINKET BOX ,6,2010-12-09 16:53:00,1.25,15555,United Kingdom,7.5,2010,12,9,Thursday,16
566558,23028,DRAWER KNOB CRACKLE GLAZE BLUE,2,2011-09-13 11:51:00,1.65,15311,United Kingdom,3.3,2011,9,13,Tuesday,11
571117,22605,WOODEN CROQUET GARDEN SET,1,2011-10-13 17:51:00,14.95,16224,United Kingdom,14.95,2011,10,13,Thursday,17
561060,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,8,2011-07-24 13:30:00,2.55,17703,United Kingdom,20.4,2011,7,24,Sunday,13
537111,22972,CHILDREN'S SPACEBOY MUG,6,2010-12-05 12:08:00,1.65,14810,United Kingdom,9.899999999999999,2010,12,5,Sunday,12
557621,22485,SET OF 2 WOODEN MARKET CRATES,2,2011-06-21 14:00:00,12.75,12444,Norway,25.5,2011,6,21,Tuesday,14
550320,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2011-04-17 12:37:00,0.55,12748,United Kingdom,2.2,2011,4,17,Sunday,12
578518,21850,BLUE  DIAMANTE PEN IN GIFT BOX,1,2011-11-24 13:54:00,4.95,14606,United Kingdom,4.95,2011,11,24,Thursday,13
546861,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2011-03-17 15:03:00,2.1,14911,EIRE,12.600000000000001,2011,3,17,Thursday,15
575895,21592,RETROSPOT CIGAR BOX MATCHES ,6,2011-11-11 14:50:00,1.25,17052,United Kingdom,7.5,2011,11,11,Friday,14
550768,85099B,JUMBO BAG RED RETROSPOT,10,2011-04-20 12:44:00,2.08,15039,United Kingdom,20.8,2011,4,20,Wednesday,12
567962,22633,HAND WARMER UNION JACK,96,2011-09-23 09:19:00,1.85,15838,United Kingdom,177.60000000000002,2011,9,23,Friday,9
549550,22501,PICNIC BASKET WICKER LARGE,1,2011-04-10 11:45:00,9.95,15038,United Kingdom,9.95,2011,4,10,Sunday,11
546389,22626,BLACK KITCHEN SCALES,2,2011-03-11 13:56:00,8.5,16801,United Kingdom,17.0,2011,3,11,Friday,13
574671,85049E,SCANDINAVIAN REDS RIBBONS,1,2011-11-06 12:23:00,1.25,16744,United Kingdom,1.25,2011,11,6,Sunday,12
573346,84674,FLYING PIG WATERING CAN,2,2011-10-30 12:18:00,2.95,17255,United Kingdom,5.9,2011,10,30,Sunday,12
550900,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,72,2011-04-21 12:11:00,1.25,16553,United Kingdom,90.0,2011,4,21,Thursday,12
570887,22189,CREAM HEART CARD HOLDER,4,2011-10-13 10:25:00,3.95,17169,United Kingdom,15.8,2011,10,13,Thursday,10
572058,22616,PACK OF 12 LONDON TISSUES ,12,2011-10-20 12:43:00,0.39,18252,United Kingdom,4.68,2011,10,20,Thursday,12
574913,21485,RETROSPOT HEART HOT WATER BOTTLE,6,2011-11-07 16:00:00,4.95,13323,United Kingdom,29.700000000000003,2011,11,7,Monday,16
551725,47566B,TEA TIME PARTY BUNTING,50,2011-05-04 08:15:00,4.15,13798,United Kingdom,207.50000000000003,2011,5,4,Wednesday,8
556507,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-06-13 09:55:00,2.08,12567,France,20.8,2011,6,13,Monday,9
578114,22186,RED STAR CARD HOLDER,12,2011-11-23 09:41:00,1.95,16185,United Kingdom,23.4,2011,11,23,Wednesday,9
549425,22990,COTTON APRON PANTRY DESIGN,1,2011-04-08 11:54:00,4.95,14030,United Kingdom,4.95,2011,4,8,Friday,11
542659,47590B,PINK HAPPY BIRTHDAY BUNTING,15,2011-01-31 12:09:00,5.45,15738,United Kingdom,81.75,2011,1,31,Monday,12
567580,85017B,ENVELOPE 50 BLOSSOM IMAGES,36,2011-09-21 11:10:00,0.42,16493,United Kingdom,15.12,2011,9,21,Wednesday,11
569835,23342,MINT DINER WALL CLOCK,1,2011-10-06 13:05:00,8.5,15518,United Kingdom,8.5,2011,10,6,Thursday,13
569132,47566,PARTY BUNTING,4,2011-09-30 13:54:00,4.95,17757,United Kingdom,19.8,2011,9,30,Friday,13
568947,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2011-09-29 15:04:00,0.85,14696,United Kingdom,10.2,2011,9,29,Thursday,15
563241,16161P,WRAP ENGLISH ROSE ,50,2011-08-15 10:22:00,0.42,12758,Portugal,21.0,2011,8,15,Monday,10
537773,20726,LUNCH BAG WOODLAND,1,2010-12-08 12:36:00,1.65,16016,United Kingdom,1.65,2010,12,8,Wednesday,12
541855,21755,LOVE BUILDING BLOCK WORD,1,2011-01-23 14:59:00,5.95,13742,United Kingdom,5.95,2011,1,23,Sunday,14
580260,23355,HOT WATER BOTTLE KEEP CALM,3,2011-12-02 12:36:00,4.95,14085,United Kingdom,14.850000000000001,2011,12,2,Friday,12
562771,22131,FOOD CONTAINER SET 3 LOVE HEART ,12,2011-08-09 12:00:00,1.95,13113,United Kingdom,23.4,2011,8,9,Tuesday,12
580808,22695,WICKER WREATH SMALL,12,2011-12-06 11:24:00,0.59,16133,United Kingdom,7.08,2011,12,6,Tuesday,11
542241,21136,PAINTED METAL PEARS ASSORTED,8,2011-01-26 14:51:00,1.69,16409,United Kingdom,13.52,2011,1,26,Wednesday,14
558073,23028,DRAWER KNOB CRACKLE GLAZE BLUE,6,2011-06-24 16:21:00,1.65,13004,United Kingdom,9.899999999999999,2011,6,24,Friday,16
552239,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,5,2011-05-06 16:54:00,2.95,14056,United Kingdom,14.75,2011,5,6,Friday,16
552975,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-05-12 13:58:00,2.95,17932,United Kingdom,17.700000000000003,2011,5,12,Thursday,13
545475,22842,BISCUIT TIN VINTAGE RED,48,2011-03-03 10:59:00,5.95,12415,Australia,285.6,2011,3,3,Thursday,10
546837,22348,TEA BAG PLATE RED RETROSPOT,12,2011-03-17 12:37:00,0.85,13650,United Kingdom,10.2,2011,3,17,Thursday,12
570693,22417,PACK OF 60 SPACEBOY CAKE CASES,4,2011-10-11 16:50:00,0.55,16161,United Kingdom,2.2,2011,10,11,Tuesday,16
567211,22386,JUMBO BAG PINK POLKADOT,6,2011-09-19 11:02:00,2.08,14159,United Kingdom,12.48,2011,9,19,Monday,11
543250,22960,JAM MAKING SET WITH JARS,6,2011-02-04 14:46:00,4.25,13911,United Kingdom,25.5,2011,2,4,Friday,14
553345,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-05-16 12:53:00,1.65,16729,United Kingdom,3.3,2011,5,16,Monday,12
580523,22152,PLACE SETTING WHITE STAR,4,2011-12-04 15:00:00,0.42,17827,United Kingdom,1.68,2011,12,4,Sunday,15
568060,23088,ZINC HEART FLOWER T-LIGHT HOLDER,6,2011-09-23 13:11:00,1.25,14546,United Kingdom,7.5,2011,9,23,Friday,13
545045,22246,MAGIC GARDEN FELT GARLAND ,4,2011-02-27 11:40:00,1.95,15708,United Kingdom,7.8,2011,2,27,Sunday,11
551842,22554,PLASTERS IN TIN WOODLAND ANIMALS,8,2011-05-04 13:52:00,1.65,16678,United Kingdom,13.2,2011,5,4,Wednesday,13
565751,22383,LUNCH BAG SUKI DESIGN ,2,2011-09-06 12:56:00,1.65,16393,United Kingdom,3.3,2011,9,6,Tuesday,12
568668,23267,SET OF 4 SANTA PLACE SETTINGS,4,2011-09-28 13:00:00,1.25,15750,United Kingdom,5.0,2011,9,28,Wednesday,13
562603,22712,CARD DOLLY GIRL ,12,2011-08-08 10:40:00,0.42,17870,United Kingdom,5.04,2011,8,8,Monday,10
538011,21169,YOU'RE CONFUSING ME METAL SIGN ,3,2010-12-09 12:24:00,1.69,14896,United Kingdom,5.07,2010,12,9,Thursday,12
578977,23130,MISTLETOE HEART WREATH GREEN,3,2011-11-27 15:18:00,4.15,17231,United Kingdom,12.450000000000001,2011,11,27,Sunday,15
576212,23005,TRAVEL CARD WALLET I LOVE LONDON,22,2011-11-14 12:45:00,0.42,18082,United Kingdom,9.24,2011,11,14,Monday,12
